datetime,DO,PH,AMMONIA(mg/l),TEMP,NITRATE(PPM),TURBIDITY,feed_label
2022-12-27 20:40:00,19.1826,7.1134,0.03822,21.5663,19.7561,17.4882,1
2022-12-27 21:00:00,15.0237,6.4334,0.01951,30.1743,2.0917,28.1893,1
2022-12-27 21:20:00,18.0831,5.6961,0.0342,27.2045,6.585,38.2326,1
2022-12-27 21:40:00,7.616,6.7244,0.0332,20.4814,2.9257,18.1503,1
2022-12-27 22:00:00,13.5645,5.629,0.02621,28.3573,2.6926,26.9984,1
2022-12-27 22:20:00,18.4839,6.3755,0.03109,21.3394,31.0536,27.4651,1
2022-12-27 22:40:00,8.9883,6.739,0.027,21.4294,27.7716,38.966,1
2022-12-27 23:00:00,13.1155,7.3557,0.03666,24.8813,11.6909,39.2424,0
2022-12-27 23:20:00,8.2495,7.5172,0.03508,21.5881,31.7712,24.3083,1
2022-12-27 23:40:00,6.3534,7.6223,0.02661,18.8302,39.7264,37.5936,1
2022-12-28 00:00:00,10.8123,6.4914,0.03976,23.7111,39.1317,17.9932,1
2022-12-28 00:20:00,15.2333,6.0839,0.02357,19.1028,7.7838,36.6098,1
2022-12-28 00:40:00,5.5339,6.7002,0.02067,24.2837,24.0612,15.7529,0
2022-12-28 01:00:00,7.249,5.7871,0.02909,28.541,30.4797,31.3881,1
2022-12-28 01:20:00,5.1616,7.3879,0.02996,19.5051,7.0755,38.885,1
2022-12-28 01:40:00,11.9748,6.801,0.01819,30.4313,10.4611,24.8334,0
2022-12-28 02:00:00,7.0605,8.7462,0.03252,24.1052,23.729,28.6952,1
2022-12-28 02:20:00,9.8237,8.2553,0.02713,26.803,38.4184,34.1225,0
2022-12-28 02:40:00,12.5472,6.0637,0.03719,26.4448,37.5531,32.913,1
2022-12-28 03:00:00,15.3487,6.4825,0.04243,26.8802,39.3986,39.8311,1
2022-12-28 03:20:00,15.2264,6.916,0.01846,23.2667,7.194,18.4192,0
2022-12-28 03:40:00,12.1846,7.0586,0.03369,20.1178,2.8378,24.7258,1
2022-12-28 04:00:00,17.0255,5.5938,0.04165,26.7342,27.5865,34.9149,1
2022-12-28 04:20:00,8.086,7.6635,0.02468,22.892,11.0351,21.8916,0
2022-12-28 04:40:00,16.7908,5.7381,0.03359,18.2987,28.5334,30.4848,1
2022-12-28 05:00:00,19.3121,7.8863,0.02474,23.3728,35.4687,33.9727,0
2022-12-28 05:20:00,6.4437,7.0257,0.01844,20.6264,3.8154,33.8754,1
2022-12-28 05:40:00,8.9775,8.3915,0.03826,22.7105,9.2354,28.8824,0
2022-12-28 06:00:00,19.1928,5.7203,0.04246,22.6138,31.5772,19.3107,1
2022-12-28 06:20:00,7.0984,8.0973,0.01984,25.9797,12.7315,37.5376,0
2022-12-28 06:40:00,11.1821,6.9924,0.02292,18.803,5.8313,30.0759,1
2022-12-28 07:00:00,16.6406,8.5681,0.02068,28.7778,27.1346,23.0722,1
2022-12-28 07:20:00,8.3516,7.0222,0.04353,23.3726,1.8881,29.644,0
2022-12-28 07:40:00,18.7763,8.4724,0.03483,28.0268,14.106,38.5339,0
2022-12-28 08:00:00,15.1042,7.3957,0.02016,20.3282,17.9729,30.6294,1
2022-12-28 08:20:00,10.8654,7.2353,0.03608,22.4545,15.578,34.4971,0
2022-12-28 08:40:00,11.8765,6.5008,0.02825,21.5276,36.6819,39.1895,1
2022-12-28 09:00:00,16.1977,7.5622,0.02731,29.0836,12.399,33.2154,0
2022-12-28 09:20:00,5.8995,8.8653,0.02147,28.3263,20.7508,19.0101,1
2022-12-28 09:40:00,6.8327,5.971,0.03261,29.5143,39.7692,16.3206,1
2022-12-28 10:00:00,13.8107,5.675,0.04125,21.1047,38.8594,20.3898,1
2022-12-28 10:20:00,10.4674,7.3861,0.04326,22.3988,7.8601,33.8915,0
2022-12-28 10:40:00,5.4111,8.5154,0.03426,22.8025,29.1063,16.3147,1
2022-12-28 11:00:00,13.7207,7.4926,0.03709,29.471,3.8842,23.2676,0
2022-12-28 11:20:00,14.4682,8.8474,0.03849,22.2319,26.7617,15.5121,1
2022-12-28 11:40:00,15.4738,5.9141,0.02231,22.8743,25.9997,23.1181,1
2022-12-28 12:00:00,14.8455,6.6377,0.01623,30.9097,38.2354,21.1957,0
2022-12-28 12:20:00,10.0145,6.6259,0.04024,25.5025,13.6021,18.212,0
2022-12-28 12:40:00,18.4499,5.6567,0.02808,23.6182,6.6573,39.8059,1
2022-12-28 13:00:00,9.8666,8.088,0.04093,21.9427,1.7419,19.5281,1
2022-12-28 13:20:00,11.7251,8.8012,0.02774,20.5615,11.8577,33.2362,1
2022-12-28 13:40:00,5.7895,7.6198,0.01926,28.0131,36.6017,27.1167,0
2022-12-28 14:00:00,13.2337,7.6341,0.03116,25.9636,5.0329,21.6953,0
2022-12-28 14:20:00,10.7237,7.1136,0.04186,20.9885,24.2318,18.889,1
2022-12-28 14:40:00,13.4714,8.5487,0.02985,29.042,29.1327,32.6332,1
2022-12-28 15:00:00,15.6235,6.9688,0.03511,19.5932,32.3989,28.9089,1
2022-12-28 15:20:00,15.9297,6.0386,0.04061,25.8308,29.4905,35.0696,1
2022-12-28 15:40:00,7.4726,7.5871,0.04341,29.1709,35.5142,18.9404,0
2022-12-28 16:00:00,6.2902,8.059,0.01852,24.0704,39.5268,35.1891,0
2022-12-28 16:20:00,14.7436,7.2934,0.02516,30.0614,10.6651,29.7712,0
2022-12-28 16:40:00,17.1298,8.5521,0.03416,26.3387,7.4373,31.1765,1
2022-12-28 17:00:00,12.7015,6.924,0.03074,25.793,3.26,23.5276,0
2022-12-28 17:20:00,19.1254,5.8245,0.03574,24.2908,27.3372,38.6397,1
2022-12-28 17:40:00,5.2629,5.9315,0.03438,29.459,37.5028,16.1288,1
2022-12-28 18:00:00,18.6378,7.1991,0.02226,24.7696,21.6174,35.7552,0
2022-12-28 18:20:00,19.4061,6.4399,0.03727,28.91,34.9966,39.1711,1
2022-12-28 18:40:00,14.4199,5.704,0.01525,27.3285,15.0729,22.2342,1
2022-12-28 19:00:00,14.9262,8.9759,0.04345,30.9711,27.6727,32.7404,1
2022-12-28 19:20:00,10.1436,8.5787,0.01549,22.6402,24.5001,39.0214,1
2022-12-28 19:40:00,18.9087,8.1535,0.01869,20.6711,34.6478,20.1542,1
2022-12-28 20:00:00,16.8407,7.3852,0.0223,25.1841,23.8717,39.5902,0
2022-12-28 20:20:00,13.7063,8.1261,0.03616,21.7002,18.4898,27.7606,1
2022-12-28 20:40:00,12.6084,6.2598,0.02415,30.2534,13.8482,24.4628,1
2022-12-28 21:00:00,9.062,7.9775,0.02223,29.3693,38.798,36.3796,0
2022-12-28 21:20:00,8.1071,7.1765,0.03045,18.1188,13.2335,27.3969,1
2022-12-28 21:40:00,13.4844,7.1006,0.04035,18.3919,30.1452,27.3079,1
2022-12-28 22:00:00,15.5158,8.5107,0.03202,25.036,24.9488,31.7543,1
2022-12-28 22:20:00,9.5306,8.9025,0.03249,18.8227,24.8741,19.539,1
2022-12-28 22:40:00,12.3079,7.4087,0.03957,19.2501,8.7041,16.6449,1
2022-12-28 23:00:00,9.8023,7.412,0.0174,29.1979,11.1844,15.8217,0
2022-12-28 23:20:00,18.2001,7.9163,0.04153,28.0746,12.2356,39.8477,0
2022-12-28 23:40:00,5.7229,7.1229,0.03983,20.9707,12.4952,27.1763,1
2022-12-29 00:00:00,16.1078,8.6742,0.03266,19.075,24.1187,39.9623,1
2022-12-29 00:20:00,6.7985,6.5679,0.03821,21.7484,34.2848,24.7391,1
2022-12-29 00:40:00,11.3921,6.9755,0.02608,24.8602,31.0406,22.2752,0
2022-12-29 01:00:00,12.3116,7.7482,0.02829,18.6127,15.7404,20.4419,1
2022-12-29 01:20:00,17.7397,6.7005,0.0332,29.7834,35.5757,25.2074,0
2022-12-29 01:40:00,17.4667,8.3585,0.01955,20.5137,24.8413,20.7456,1
2022-12-29 02:00:00,12.8918,8.4289,0.04032,26.9702,7.843,33.8447,0
2022-12-29 02:20:00,10.7349,6.1346,0.01513,20.1594,25.894,36.7008,1
2022-12-29 02:40:00,11.9365,8.2226,0.01504,28.2974,11.2105,33.8791,0
2022-12-29 03:00:00,15.1952,7.5948,0.01755,24.6877,34.5454,24.0602,0
2022-12-29 03:20:00,19.3515,5.7631,0.03094,26.5637,7.159,25.8306,1
2022-12-29 03:40:00,17.9662,6.2736,0.03403,18.4299,27.1032,19.6174,1
2022-12-29 04:00:00,8.4468,6.4738,0.03497,30.6354,9.5859,25.9973,1
2022-12-29 04:20:00,7.687,6.3914,0.04205,19.3293,16.4479,21.4174,1
2022-12-29 04:40:00,10.5718,7.4635,0.0314,27.5659,19.3562,21.9965,0
2022-12-29 05:00:00,13.4649,7.3488,0.03976,19.9694,13.5338,20.8713,1
2022-12-29 05:20:00,19.9318,5.9463,0.01796,23.1217,18.8874,38.6542,1
2022-12-29 05:40:00,14.0983,7.9893,0.01512,27.429,6.6171,30.5463,0
2022-12-29 06:00:00,7.4779,8.2712,0.01731,28.1473,14.8253,39.2918,0
2022-12-29 06:20:00,19.8213,6.557,0.04476,29.6359,29.5976,15.2803,0
2022-12-29 06:40:00,13.9698,6.0387,0.02667,27.6464,16.2315,37.4828,1
2022-12-29 07:00:00,9.3462,6.4996,0.02285,30.6885,8.9143,30.1799,1
2022-12-29 07:20:00,12.0494,6.6661,0.02213,22.1324,13.3843,39.158,0
2022-12-29 07:40:00,19.6244,5.9159,0.03018,23.2277,38.0643,19.8332,1
2022-12-29 08:00:00,19.7961,8.1721,0.04483,24.4552,28.9055,28.3494,0
2022-12-29 08:20:00,17.1999,7.987,0.01581,21.5446,19.5052,19.5297,1
2022-12-29 08:40:00,8.8022,7.6552,0.02365,20.1532,27.1942,17.7732,1
2022-12-29 09:00:00,14.181,7.1395,0.03394,29.7507,25.8174,30.648,0
2022-12-29 09:20:00,17.9493,7.8245,0.02025,28.8682,29.7405,33.4688,0
2022-12-29 09:40:00,17.4838,6.1338,0.02311,20.1627,39.2588,30.7349,1
2022-12-29 10:00:00,17.6248,6.2424,0.0181,27.6851,26.4612,22.9351,1
2022-12-29 10:20:00,15.0236,7.0723,0.02773,21.185,39.6145,15.2239,1
2022-12-29 10:40:00,18.8812,7.0283,0.02032,30.6527,1.5362,36.0243,0
2022-12-29 11:00:00,13.1,7.7843,0.0437,29.205,10.4677,26.33,0
2022-12-29 11:20:00,16.2132,8.517,0.0219,20.853,23.189,29.096,1
2022-12-29 11:40:00,12.5013,7.7891,0.04119,26.8097,12.659,38.5817,0
2022-12-29 12:00:00,11.236,7.9053,0.02027,27.9064,12.7928,29.4745,0
2022-12-29 12:20:00,15.0643,8.4108,0.01984,30.4766,1.0982,37.6424,0
2022-12-29 12:40:00,12.7464,6.5731,0.02517,27.914,6.179,32.02,0
2022-12-29 13:00:00,6.4116,7.5024,0.03595,26.1358,7.2598,34.2259,0
2022-12-29 13:20:00,9.049,6.8456,0.027,24.0523,29.7811,22.1314,0
2022-12-29 13:40:00,6.2937,5.8398,0.02446,21.9783,16.376,22.367,1
2022-12-29 14:00:00,8.4207,7.2031,0.03781,29.2587,14.6601,28.2316,0
2022-12-29 14:20:00,10.5415,6.3163,0.015,24.5421,19.7885,18.8879,1
2022-12-29 14:40:00,12.0389,7.5812,0.03921,26.4658,1.3104,35.418,0
2022-12-29 15:00:00,7.5015,6.2715,0.01987,28.6602,2.8359,39.0919,1
2022-12-29 15:20:00,7.5182,6.648,0.03755,18.4519,14.0018,23.1447,1
2022-12-29 15:40:00,9.2082,6.1678,0.0194,24.8413,11.232,38.6263,1
2022-12-29 16:00:00,14.5389,8.2093,0.02219,22.9526,35.0538,31.9328,0
2022-12-29 16:20:00,6.393,7.2871,0.04416,23.9758,9.5355,32.3242,0
2022-12-29 16:40:00,6.9876,8.0925,0.02125,29.378,14.1604,38.0742,0
2022-12-29 17:00:00,5.1157,8.987,0.02841,20.055,19.5382,26.3884,1
2022-12-29 17:20:00,15.0929,7.7989,0.02745,27.8931,15.4674,25.7217,0
2022-12-29 17:40:00,17.4178,7.3336,0.03375,19.8057,8.7894,29.6657,1
2022-12-29 18:00:00,13.1533,6.2601,0.02026,29.736,4.1702,31.3204,1
2022-12-29 18:20:00,19.9756,5.9442,0.03209,21.8475,20.472,30.8717,1
2022-12-29 18:40:00,14.8609,6.77,0.04054,21.9523,27.4625,17.414,1
2022-12-29 19:00:00,18.1493,7.6269,0.04298,20.5938,6.6491,38.159,1
2022-12-29 19:20:00,7.3768,6.158,0.03053,19.6952,24.7972,39.6837,1
2022-12-29 19:40:00,6.7057,6.0947,0.02034,20.4304,8.6878,27.8917,1
2022-12-29 20:00:00,11.6916,7.7867,0.01814,28.5092,32.2977,31.6097,0
2022-12-29 20:20:00,6.2159,7.1315,0.0182,18.1191,39.8215,37.7926,1
2022-12-29 20:40:00,9.6784,6.7738,0.03243,28.1999,2.3446,18.1233,0
2022-12-29 21:00:00,13.3701,8.161,0.04106,25.0555,23.9379,32.4562,0
2022-12-29 21:20:00,5.5687,6.9296,0.04202,26.194,36.7003,31.7174,0
2022-12-29 21:40:00,8.8572,6.9201,0.02618,30.29,2.9143,26.9843,0
2022-12-29 22:00:00,16.2111,8.1545,0.02381,25.6413,26.8173,23.3294,0
2022-12-29 22:20:00,5.7508,6.4633,0.04209,20.4864,38.4587,29.2387,1
2022-12-29 22:40:00,9.6649,8.6785,0.01948,29.8039,2.8079,17.9812,1
2022-12-29 23:00:00,11.2467,6.8618,0.03245,29.4146,28.1133,16.9847,0
2022-12-29 23:20:00,19.7496,7.3153,0.02606,27.4767,25.9597,17.4735,0
2022-12-29 23:40:00,5.9498,6.9155,0.02684,29.6934,17.6794,39.9287,0
2022-12-30 00:00:00,11.0248,7.5702,0.01833,25.5774,31.4841,23.621,0
2022-12-30 00:20:00,15.2463,8.2056,0.0235,30.3893,4.0123,33.3923,0
2022-12-30 00:40:00,17.4674,8.9818,0.04328,19.1536,1.5873,18.9092,1
2022-12-30 01:00:00,8.3441,8.5706,0.03479,20.3724,31.419,38.0346,1
2022-12-30 01:20:00,6.359,6.9884,0.03371,23.8402,39.2073,37.2216,0
2022-12-30 01:40:00,19.0714,8.0032,0.01744,22.7031,3.8308,34.0092,0
2022-12-30 02:00:00,13.9077,7.9772,0.03007,27.6228,11.2915,34.2107,0
2022-12-30 02:20:00,12.6796,7.4707,0.01805,30.238,6.1087,35.6427,0
2022-12-30 02:40:00,5.9449,7.5952,0.02682,26.9336,10.555,33.8859,0
2022-12-30 03:00:00,8.9576,5.61,0.03926,29.615,5.3023,17.6882,1
2022-12-30 03:20:00,9.4449,7.4757,0.01732,27.2911,25.6793,19.8108,0
2022-12-30 03:40:00,19.8356,6.4929,0.0217,18.9042,22.8601,28.3066,1
2022-12-30 04:00:00,11.2531,7.2994,0.03343,26.4963,14.092,18.2185,0
2022-12-30 04:20:00,8.5027,8.3396,0.01821,20.2214,21.265,17.3987,1
2022-12-30 04:40:00,11.5094,5.6083,0.03298,18.2607,38.426,15.8687,1
2022-12-30 05:00:00,15.2961,6.1834,0.02569,18.386,23.7451,38.4693,1
2022-12-30 05:20:00,15.6377,7.4957,0.01876,23.0356,20.8858,19.9391,0
2022-12-30 05:40:00,10.4076,6.0596,0.03848,25.1677,33.2731,34.7921,1
2022-12-30 06:00:00,18.0505,7.7798,0.01626,25.7416,36.9908,27.5539,0
2022-12-30 06:20:00,11.6101,6.6247,0.0157,23.9926,19.5188,30.1743,0
2022-12-30 06:40:00,17.3968,8.1303,0.04443,30.935,4.1236,21.7403,0
2022-12-30 07:00:00,10.3462,5.8356,0.03572,29.4092,32.9329,38.8543,1
2022-12-30 07:20:00,6.2287,7.0837,0.02301,22.6093,32.7195,32.6169,0
2022-12-30 07:40:00,9.5989,5.5448,0.029,22.4576,3.6865,16.0078,1
2022-12-30 08:00:00,6.6382,7.1997,0.0429,22.3741,24.9223,27.7359,0
2022-12-30 08:20:00,9.1905,7.2124,0.04183,19.0067,24.6807,36.7323,1
2022-12-30 08:40:00,15.2186,5.5632,0.03402,20.4327,26.5403,30.7053,1
2022-12-30 09:00:00,9.0322,6.7173,0.02211,20.7,35.1163,31.1342,1
2022-12-30 09:20:00,15.9164,8.3344,0.03395,29.3848,4.0764,32.7773,0
2022-12-30 09:40:00,18.416,5.7177,0.03478,20.454,31.2524,27.1151,1
2022-12-30 10:00:00,16.5809,5.5228,0.02923,21.6861,28.581,34.3664,1
2022-12-30 10:20:00,19.526,8.5813,0.03731,27.297,12.5179,23.0501,1
2022-12-30 10:40:00,17.1115,7.5579,0.0184,18.3279,22.5308,16.0891,1
2022-12-30 11:00:00,17.9227,7.8926,0.04487,28.464,3.2105,26.2409,0
2022-12-30 11:20:00,6.7081,7.4336,0.0284,22.753,36.152,21.9106,0
2022-12-30 11:40:00,10.0224,5.8265,0.04214,21.2945,4.5734,30.0754,1
2022-12-30 12:00:00,16.8347,6.5591,0.03933,19.0464,3.958,23.8735,1
2022-12-30 12:20:00,10.6534,6.8493,0.02858,26.2935,38.492,28.6553,0
2022-12-30 12:40:00,6.9081,5.9475,0.03904,28.6279,30.0259,35.3332,1
2022-12-30 13:00:00,14.6456,7.4084,0.03765,25.2804,23.9151,16.1198,0
2022-12-30 13:20:00,5.429,8.5495,0.01598,18.4523,12.115,20.8831,1
2022-12-30 13:40:00,16.1344,6.582,0.01602,24.774,14.4431,26.6928,0
2022-12-30 14:00:00,18.0006,6.9193,0.03483,25.1296,18.9535,33.5887,0
2022-12-30 14:20:00,6.9627,7.1789,0.03432,23.6753,15.8811,15.6427,0
2022-12-30 14:40:00,9.382,8.9619,0.02526,30.4049,31.1935,27.7075,1
2022-12-30 15:00:00,6.196,6.9224,0.03163,25.1848,31.8787,16.8592,0
2022-12-30 15:20:00,6.752,7.8985,0.01522,25.2501,21.6726,34.6827,0
2022-12-30 15:40:00,16.7111,6.0871,0.0154,19.0537,10.5122,18.8336,1
2022-12-30 16:00:00,6.2748,7.2742,0.03959,30.3261,17.789,39.18,0
2022-12-30 16:20:00,15.9401,6.8145,0.03529,27.9408,18.7327,15.2886,0
2022-12-30 16:40:00,15.7256,5.6818,0.03814,26.1285,12.8027,19.7575,1
2022-12-30 17:00:00,17.9653,7.3993,0.01854,26.7501,17.8858,34.9906,0
2022-12-30 17:20:00,10.9022,8.7803,0.03651,25.5676,24.0279,22.4317,1
2022-12-30 17:40:00,10.0954,6.1911,0.03576,20.0622,4.9532,23.3475,1
2022-12-30 18:00:00,8.9391,6.4024,0.01848,18.8012,9.0396,29.5158,1
2022-12-30 18:20:00,12.2174,6.6181,0.02341,20.306,30.643,17.3992,1
2022-12-30 18:40:00,8.5665,6.2313,0.0202,28.3606,14.7682,15.0309,1
2022-12-30 19:00:00,18.5024,6.5358,0.03262,26.5417,37.9158,17.2525,0
2022-12-30 19:20:00,10.7945,7.4867,0.0244,28.7005,34.744,29.4402,0
2022-12-30 19:40:00,16.536,6.6687,0.01672,26.5836,33.2722,24.3676,0
2022-12-30 20:00:00,16.6222,8.1316,0.02151,26.8259,29.4492,29.573,0
2022-12-30 20:20:00,11.2793,7.5766,0.0365,27.2544,33.8598,21.9602,0
2022-12-30 20:40:00,15.7644,7.7188,0.02967,25.6686,36.5446,28.9082,0
2022-12-30 21:00:00,9.5471,8.2169,0.03978,18.7419,26.8884,32.373,1
2022-12-30 21:20:00,18.5851,8.9387,0.02033,18.8174,33.5903,24.6429,1
2022-12-30 21:40:00,6.5147,7.1982,0.03216,28.0393,35.4461,32.3679,0
2022-12-30 22:00:00,12.2449,6.4211,0.01785,22.4618,28.7022,28.9384,1
2022-12-30 22:20:00,17.5017,6.2321,0.02895,18.2092,32.2365,31.1392,1
2022-12-30 22:40:00,17.1398,8.9618,0.04467,23.1764,24.9363,25.1654,1
2022-12-30 23:00:00,17.2173,6.6803,0.02469,28.285,35.7842,23.2213,0
2022-12-30 23:20:00,16.092,8.8093,0.01837,27.4132,26.6428,18.1896,1
2022-12-30 23:40:00,17.6625,6.4857,0.0393,22.0847,33.416,22.8501,1
2022-12-31 00:00:00,6.4826,7.0155,0.02395,30.5655,27.559,36.1314,0
2022-12-31 00:20:00,9.4942,8.9704,0.0335,27.1383,11.7604,24.4694,1
2022-12-31 00:40:00,14.9569,8.6721,0.03983,21.3871,2.7975,28.1425,1
2022-12-31 01:00:00,5.4426,8.3347,0.02651,30.2276,8.6726,29.1216,0
2022-12-31 01:20:00,6.4402,8.6413,0.04346,26.9748,11.5746,18.5648,1
2022-12-31 01:40:00,7.0618,7.2727,0.03667,27.2533,31.1367,37.6484,0
2022-12-31 02:00:00,7.6636,8.0488,0.02759,20.556,5.7985,16.0661,1
2022-12-31 02:20:00,13.5107,6.5144,0.03148,30.7259,12.6875,36.522,0
2022-12-31 02:40:00,12.881,6.683,0.03824,25.8225,12.8605,18.9183,0
2022-12-31 03:00:00,14.6187,7.4579,0.01599,20.4938,21.1705,28.7914,1
2022-12-31 03:20:00,15.3912,8.4115,0.03195,27.0815,25.9199,16.7606,0
2022-12-31 03:40:00,6.9905,5.7114,0.03445,21.6057,27.499,28.2061,1
2022-12-31 04:00:00,6.4016,5.9632,0.02736,30.4251,16.0447,38.1145,1
2022-12-31 04:20:00,18.8734,8.1863,0.02145,30.2696,8.0827,21.5722,0
2022-12-31 04:40:00,13.8397,6.0044,0.03852,30.0986,6.5842,38.179,1
2022-12-31 05:00:00,10.5104,5.5734,0.02086,21.8451,36.502,27.1657,1
2022-12-31 05:20:00,11.7847,5.8149,0.03396,25.2202,14.4651,37.9896,1
2022-12-31 05:40:00,12.122,7.9215,0.03591,26.9924,1.3236,25.032,0
2022-12-31 06:00:00,11.4159,8.6458,0.02094,20.4439,21.1547,32.5704,1
2022-12-31 06:20:00,9.6379,6.7017,0.03012,19.6913,28.5584,30.6879,1
2022-12-31 06:40:00,8.4215,5.818,0.03426,29.9318,25.812,27.2464,1
2022-12-31 07:00:00,12.582,8.7607,0.01686,26.2718,35.9625,17.9332,1
2022-12-31 07:20:00,13.9822,7.4965,0.03466,20.5749,28.2328,15.9852,1
2022-12-31 07:40:00,7.8531,6.7238,0.02291,28.652,35.7131,34.626,0
2022-12-31 08:00:00,16.189,8.5354,0.03349,21.2431,3.4105,16.7893,1
2022-12-31 08:20:00,10.7697,7.9777,0.02376,24.9967,2.9184,33.7793,0
2022-12-31 08:40:00,11.6258,6.4516,0.0309,22.9412,34.5045,38.4343,1
2022-12-31 09:00:00,9.5131,8.7162,0.04469,24.8657,37.0912,24.1925,1
2022-12-31 09:20:00,5.8594,6.5055,0.02111,18.4685,10.5889,36.6796,1
2022-12-31 09:40:00,5.135,7.304,0.02165,24.8944,21.6835,34.9156,0
2022-12-31 10:00:00,7.9798,5.5219,0.02513,30.062,33.5181,17.9192,1
2022-12-31 10:20:00,6.2401,6.1904,0.02115,27.0932,26.2171,24.8562,1
2022-12-31 10:40:00,16.7519,6.1109,0.03797,23.2574,38.5111,18.4713,1
2022-12-31 11:00:00,19.8217,6.4834,0.01873,21.1843,11.0956,18.1135,1
2022-12-31 11:20:00,12.6941,7.0943,0.0362,26.8594,3.5163,22.8059,0
2022-12-31 11:40:00,8.7119,7.2158,0.02085,20.1191,36.0494,18.2707,1
2022-12-31 12:00:00,12.6677,6.5636,0.03433,20.181,36.6572,36.289,1
2022-12-31 12:20:00,18.9542,7.3431,0.03673,26.2802,16.9955,29.6514,0
2022-12-31 12:40:00,7.5221,6.2075,0.04347,21.7368,7.402,26.4247,1
2022-12-31 13:00:00,15.2462,6.3955,0.02947,20.9758,35.7977,31.3368,1
2022-12-31 13:20:00,5.6113,6.2344,0.02573,19.1874,33.3364,18.7108,1
2022-12-31 13:40:00,16.9167,8.3612,0.03228,30.4906,12.3655,36.4791,0
2022-12-31 14:00:00,5.119,7.678,0.03215,22.3847,10.5716,37.5527,0
2022-12-31 14:20:00,11.2336,6.9034,0.02128,26.6726,14.6744,16.2715,0
2022-12-31 14:40:00,7.9523,5.5264,0.02844,28.8829,34.4798,27.9186,1
2022-12-31 15:00:00,15.4524,8.0217,0.02927,24.0065,33.8435,39.053,0
2022-12-31 15:20:00,12.7497,6.0325,0.03486,30.7768,37.2505,27.5406,1
2022-12-31 15:40:00,12.4469,7.6933,0.03832,29.3066,25.4758,24.2294,0
2022-12-31 16:00:00,12.7571,8.8667,0.03748,20.7249,19.5363,18.9161,1
2022-12-31 16:20:00,10.3882,6.6114,0.02279,22.3514,6.2527,35.6313,0
2022-12-31 16:40:00,8.334,7.9624,0.0389,30.7275,21.0203,34.9929,0
2022-12-31 17:00:00,6.4814,7.6726,0.03844,20.2253,28.5565,18.5511,1
2022-12-31 17:20:00,19.4199,7.1069,0.03103,19.7307,20.5076,28.6598,1
2022-12-31 17:40:00,5.259,8.5068,0.02641,28.4792,14.78,16.5798,1
2022-12-31 18:00:00,10.4439,6.1594,0.03305,24.4283,36.2427,38.7948,1
2022-12-31 18:20:00,9.7241,5.5849,0.01865,27.7009,7.4712,27.6369,1
2022-12-31 18:40:00,16.8688,7.0089,0.03267,20.5473,28.668,17.0533,1
2022-12-31 19:00:00,12.8868,7.6711,0.01802,24.9863,29.2185,20.2048,0
2022-12-31 19:20:00,18.7307,7.3184,0.01607,21.6073,39.7702,31.8406,1
2022-12-31 19:40:00,17.9143,6.3161,0.02766,22.4249,20.154,32.0002,1
2022-12-31 20:00:00,9.597,6.5348,0.03818,25.7947,8.3876,26.8545,0
2022-12-31 20:20:00,17.7598,8.3281,0.02906,29.177,37.0767,16.1185,0
2022-12-31 20:40:00,15.385,8.8344,0.01697,18.9292,15.9547,35.0137,1
2022-12-31 21:00:00,12.6412,5.6874,0.0369,20.5038,4.1803,27.1492,1
2022-12-31 21:20:00,6.2246,7.2274,0.01689,25.8984,10.3243,20.6926,0
2022-12-31 21:40:00,16.8279,5.6917,0.04109,27.5958,38.5025,22.9654,1
2022-12-31 22:00:00,14.9929,5.9501,0.01894,19.7956,38.1792,32.3649,1
2022-12-31 22:20:00,15.1193,8.125,0.02652,18.064,13.4177,36.5272,1
2022-12-31 22:40:00,12.7177,7.5756,0.035,25.0791,35.9809,32.0357,0
2022-12-31 23:00:00,19.4426,8.4296,0.02343,24.8066,30.7501,31.0624,0
2022-12-31 23:20:00,13.4533,6.1156,0.03521,22.3119,13.5748,17.4932,1
2022-12-31 23:40:00,16.5055,5.9651,0.02728,24.6747,4.2715,24.4933,1
2023-01-01 00:00:00,18.628,6.3877,0.02148,25.9691,14.3364,26.2147,1
2023-01-01 00:20:00,7.2279,6.9984,0.01677,27.6043,24.8407,32.062,0
2023-01-01 00:40:00,6.0231,5.9859,0.02445,30.5176,38.5096,36.9458,1
2023-01-01 01:00:00,10.469,7.9177,0.04286,20.8053,13.8898,31.5258,1
2023-01-01 01:20:00,12.0893,8.9296,0.01928,25.1208,31.9474,38.1212,1
2023-01-01 01:40:00,5.2127,8.2537,0.02924,27.3247,11.1871,18.5244,0
2023-01-01 02:00:00,9.9891,8.8166,0.02985,21.8563,13.1152,22.4301,1
2023-01-01 02:20:00,11.8556,8.9434,0.01945,21.1032,18.3714,35.4534,1
2023-01-01 02:40:00,15.6733,8.6461,0.01665,27.1709,6.3291,15.9318,1
2023-01-01 03:00:00,7.1341,6.0919,0.01569,19.7043,14.4762,30.5348,1
2023-01-01 03:20:00,18.117,5.6312,0.03804,22.4787,19.5654,28.6816,1
2023-01-01 03:40:00,17.0889,6.9395,0.03011,23.9208,3.434,35.6978,0
2023-01-01 04:00:00,14.8325,6.9375,0.03056,25.8638,16.6896,31.4869,0
2023-01-01 04:20:00,7.5728,7.4999,0.04269,18.2657,39.4659,39.7498,1
2023-01-01 04:40:00,18.7433,8.8173,0.01576,26.5703,6.4237,36.2118,1
